src_zb_addr,dst_zb_addr,start_time,stop_time,duration,number_of_packets,min_size,max_size,average_size,total_bytes_a,total_bytes_b,sum_size,packets_a,packets_b,connect
1ba29f32,c08a1bf5,1571502335,1571502335,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502343,1571502343,2.29E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,3c132b44,1571502347,1571502347,1.91E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1571502346,1571502346,1.79E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571502351,1571502351,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502359,1571502359,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502368,1571502368,2.50E-05,2,40,40,40,80,0,80,2,0,0
3c132b44,c08a1bf5,1571502379,1571502379,3.29E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1571502379,1571502379,1.72E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571502395,1571502395,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502425,1571502427,1.999258041,8,40,40,40,320,0,320,8,0,0
c08a1bf5,d5a41c16,1571502427,1571502428,0.999017954,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1571502427,1571502427,8.11E-06,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571502443,1571502443,1.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502447,1571502447,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502452,1571502452,0.000575066,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1571502457,1571502457,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502473,1571502473,2.50E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571502477,1571502477,2.00E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571502483,1571502483,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502560,1571502560,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502565,1571502565,4.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502590,1571502590,2.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502605,1571502605,1.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502606,1571502606,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502611,1571502611,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502613,1571502613,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502618,1571502618,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502818,1571502818,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502849,1571502849,0.000322104,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1571502852,1571502853,0.999958992,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1571502858,1571502858,2.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502869,1571502869,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502879,1571502879,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502955,1571502955,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502960,1571502960,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502964,1571502964,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502972,1571502973,0.999023914,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502986,1571502986,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571502991,1571502992,0.999378204,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1571502996,1571502996,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503003,1571503003,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503008,1571503008,2.72E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503030,1571503030,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503035,1571503035,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503042,1571503042,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503051,1571503051,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503071,1571503071,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503076,1571503076,3.60E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,c08a1bf5,1571503079,1571503079,0.000507832,16,33,102,57,912,0,912,16,0,0
c08a1bf5,d5a41c16,1571503079,1571503079,1.91E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571503088,1571503088,1.10E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503098,1571503098,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503103,1571503103,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503108,1571503108,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503110,1571503110,1.60E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503117,1571503117,1.41E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571503127,1571503127,1.31E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1571503127,1571503127,8.82E-06,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571503129,1571503129,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503134,1571503134,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503141,1571503141,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503146,1571503146,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503173,1571503173,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503178,1571503178,1.60E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503181,1571503181,2.29E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,3c132b44,1571503188,1571503188,1.81E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,f5df90f1,1571503190,1571503190,1.91E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,73fce3d2,1571503192,1571503192,1.00E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,1ba29f32,1571503194,1571503194,1.81E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571503212,1571503213,0.999692917,4,40,40,40,160,0,160,4,0,0
a4b0d2cc,c08a1bf5,1571503212,1571503212,8.11E-06,2,43,43,43,86,0,86,2,0,0
3c132b44,c08a1bf5,1571503215,1571503215,1.19E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571503214,1571503215,0.999825001,6,40,43,41,246,0,246,6,0,0
73fce3d2,c08a1bf5,1571503214,1571503214,7.87E-06,2,43,43,43,86,0,86,2,0,0
3c132b44,c08a1bf5,1571503217,1571503217,6.91E-06,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571503220,1571503220,1.88E-05,2,40,40,40,80,0,80,2,0,0
f5df90f1,c08a1bf5,1571503231,1571503231,2.10E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571503295,1571503295,1.79E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503301,1571503301,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503352,1571503352,1.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503366,1571503366,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503403,1571503403,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503412,1571503412,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503419,1571503419,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503424,1571503424,1.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503425,1571503425,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503430,1571503430,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503509,1571503509,2.60E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503566,1571503566,2.00E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503568,1571503568,2.31E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503599,1571503599,1.00E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503598,1571503600,1.999627829,8,40,40,40,320,0,320,8,0,0
a4b0d2cc,c08a1bf5,1571503608,1571503608,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503611,1571503611,2.31E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503634,1571503634,2.79E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503663,1571503663,2.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503673,1571503673,2.88E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503681,1571503681,1.60E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503685,1571503685,1.22E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503690,1571503690,1.62E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503699,1571503699,2.50E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503704,1571503704,2.50E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503720,1571503720,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503725,1571503725,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503754,1571503754,1.29E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503760,1571503760,1.29E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571503761,1571503762,0.99920392,4,36,43,39.5,86,72,158,2,2,0
d5a41c16,c08a1bf5,1571503771,1571503771,0.000391006,6,36,43,40.66666667,172,72,244,4,2,0
d5a41c16,c08a1bf5,1571503775,1571503775,1.10E-05,2,43,43,43,86,0,86,2,0,0
d5a41c16,c08a1bf5,1571503781,1571503781,2.12E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1571503797,1571503797,1.81E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1571503797,1571503797,0.00048399,16,33,102,57,912,0,912,16,0,0
a4b0d2cc,c08a1bf5,1571503809,1571503809,2.38E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503814,1571503814,2.41E-05,2,40,40,40,80,0,80,2,0,0
f5df90f1,c08a1bf5,1571503815,1571503815,2.41E-05,2,40,40,40,80,0,80,2,0,0
f5df90f1,c08a1bf5,1571503826,1571503826,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503829,1571503830,0.999502182,4,40,43,41.5,166,0,166,4,0,0
c08a1bf5,d5a41c16,1571503831,1571503831,2.29E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,73fce3d2,1571503830,1571503830,1.91E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1571503835,1571503835,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503837,1571503837,1.19E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503852,1571503852,1.29E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,f5df90f1,1571503868,1571503868,1.79E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1571503867,1571503867,2.29E-05,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1571503885,1571503885,8.82E-06,2,40,40,40,80,0,80,2,0,0
c08a1bf5,3c132b44,1571503885,1571503885,5.96E-06,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1571503885,1571503885,1.29E-05,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1571503890,1571503891,0.999862909,4,40,40,40,160,0,160,4,0,0
c08a1bf5,d5a41c16,1571503892,1571503892,0.000403881,4,36,36,36,144,0,144,4,0,0
1ba29f32,c08a1bf5,1571503896,1571503896,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503906,1571503906,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571503906,1571503906,8.11E-06,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503909,1571503909,1.22E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571503914,1571503915,0.999855042,4,40,40,40,160,0,160,4,0,0
c08a1bf5,a4b0d2cc,1571503920,1571503920,1.91E-05,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1571503919,1571503919,2.19E-05,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1571503946,1571503947,0.999810934,4,40,43,41.5,166,0,166,4,0,0
c08a1bf5,d5a41c16,1571503952,1571503952,2.41E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1571503952,1571503952,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1571503977,1571503977,0.00014782,4,36,36,36,144,0,144,4,0,0
c08a1bf5,d5a41c16,1571504013,1571504013,2.22E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,d5a41c16,1571504038,1571504038,2.79E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504044,1571504044,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504054,1571504054,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504061,1571504061,1.79E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571504067,1571504067,0.000193834,4,36,43,39.5,86,72,158,2,2,0
1ba29f32,c08a1bf5,1571504069,1571504069,2.29E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571504073,1571504073,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1571504091,1571504091,2.50E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504096,1571504096,2.38E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,d5a41c16,1571504097,1571504097,1.12E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504102,1571504102,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504104,1571504104,2.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504109,1571504109,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504121,1571504121,1.22E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504126,1571504126,1.22E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,d5a41c16,1571504131,1571504131,2.69E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,d5a41c16,1571504133,1571504133,7.87E-06,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504135,1571504135,7.87E-06,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504140,1571504140,0.000439882,4,40,40,40,160,0,160,4,0,0
d5a41c16,c08a1bf5,1571504139,1571504140,0.999360085,4,36,43,39.5,86,72,158,2,2,0
1ba29f32,c08a1bf5,1571504145,1571504145,1.31E-05,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571504145,1571504146,0.999394894,4,36,43,39.5,86,72,158,2,2,0
a4b0d2cc,c08a1bf5,1571504152,1571504152,8.11E-06,2,40,40,40,80,0,80,2,0,0
c08a1bf5,d5a41c16,1571504158,1571504158,1.19E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1571504208,1571504208,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504280,1571504280,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504285,1571504285,2.81E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504295,1571504295,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504300,1571504300,3.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504310,1571504310,2.72E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504341,1571504342,0.999840975,6,40,40,40,240,0,240,6,0,0
1ba29f32,c08a1bf5,1571504382,1571504382,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504387,1571504387,1.19E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504390,1571504390,2.10E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504395,1571504395,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504412,1571504412,2.50E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504417,1571504417,1.00E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504478,1571504478,1.22E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504485,1571504485,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504488,1571504488,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504493,1571504493,1.19E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504532,1571504532,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504537,1571504537,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504544,1571504544,1.29E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504561,1571504562,0.999026775,2,40,40,40,80,0,80,2,0,0
d5a41c16,c08a1bf5,1571504602,1571504602,0.000170946,4,36,43,39.5,86,72,158,2,2,0
a4b0d2cc,c08a1bf5,1571504604,1571504604,2.31E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504613,1571504613,2.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504626,1571504626,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504635,1571504635,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504637,1571504637,1.10E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,c08a1bf5,1571504639,1571504639,0.000514984,16,33,102,57,912,0,912,16,0,0
c08a1bf5,d5a41c16,1571504639,1571504639,2.00E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504650,1571504650,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504660,1571504660,1.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504665,1571504665,1.69E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504689,1571504689,1.29E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,a4b0d2cc,1571504702,1571504702,1.88E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,3c132b44,1571504704,1571504704,9.06E-06,2,36,36,36,72,0,72,2,0,0
c08a1bf5,f5df90f1,1571504706,1571504706,1.88E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,73fce3d2,1571504708,1571504708,1.81E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,1ba29f32,1571504710,1571504710,1.79E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504720,1571504721,0.999648809,4,40,40,40,160,0,160,4,0,0
1ba29f32,c08a1bf5,1571504723,1571504723,0.000747204,6,40,43,41,246,0,246,6,0,0
f5df90f1,c08a1bf5,1571504723,1571504723,7.15E-06,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1571504731,1571504731,2.00E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571504732,1571504732,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504736,1571504736,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504744,1571504744,1.31E-05,2,40,40,40,80,0,80,2,0,0
3c132b44,c08a1bf5,1571504745,1571504745,2.00E-05,2,43,43,43,86,0,86,2,0,0
73fce3d2,c08a1bf5,1571504752,1571504752,2.60E-05,2,43,43,43,86,0,86,2,0,0
a4b0d2cc,c08a1bf5,1571504768,1571504768,1.19E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504777,1571504777,2.29E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,d5a41c16,1571504783,1571504783,1.31E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571504802,1571504802,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504813,1571504813,2.50E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504876,1571504876,2.50E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504877,1571504877,2.41E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504881,1571504881,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504890,1571504890,2.41E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504954,1571504954,1.60E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504961,1571504961,1.19E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504978,1571504978,1.22E-05,2,40,40,40,80,0,80,2,0,0
a4b0d2cc,c08a1bf5,1571504983,1571504983,2.41E-05,2,40,40,40,80,0,80,2,0,0
f5df90f1,c08a1bf5,1571504986,1571504986,1.31E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571504994,1571504994,2.41E-05,2,40,40,40,80,0,80,2,0,0
f5df90f1,c08a1bf5,1571504995,1571504995,2.38E-05,2,40,40,40,80,0,80,2,0,0
1ba29f32,c08a1bf5,1571505002,1571505002,1.22E-05,2,40,40,40,80,0,80,2,0,0
73fce3d2,c08a1bf5,1571505305,1571505305,2.50E-05,2,40,40,40,80,0,80,2,0,0
73fce3d2,c08a1bf5,1571505311,1571505311,1.22E-05,2,40,40,40,80,0,80,2,0,0
c08a1bf5,1ba29f32,1571505314,1571505314,2.00E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1571505313,1571505314,0.999495983,16,33,102,57,912,0,912,16,0,0
c08a1bf5,73fce3d2,1571505356,1571505356,1.91E-05,2,36,36,36,72,0,72,2,0,0
1ba29f32,c08a1bf5,1571505356,1571505356,1.69E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,f5df90f1,1571505370,1571505370,1.10E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1571505370,1571505370,2.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,3c132b44,1571505409,1571505409,1.91E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1571505409,1571505409,2.19E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,a4b0d2cc,1571505470,1571505470,2.00E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,d5a41c16,1571505514,1571505514,8.82E-06,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1571505514,1571505514,1.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,d5a41c16,1571506176,1571506176,1.19E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1571506176,1571506176,0.000486135,16,33,102,57,912,0,912,16,0,0
c08a1bf5,a4b0d2cc,1571506237,1571506237,1.10E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,3c132b44,1571506282,1571506282,1.81E-05,2,36,36,36,72,0,72,2,0,0
a4b0d2cc,c08a1bf5,1571506281,1571506281,1.41E-05,2,43,43,43,86,0,86,2,0,0
3c132b44,c08a1bf5,1571506339,1571506339,2.19E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,f5df90f1,1571506339,1571506339,1.81E-05,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1571506345,1571506345,2.00E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1571506345,1571506345,7.87E-06,2,36,36,36,72,0,72,2,0,0
3c132b44,c08a1bf5,1571506351,1571506351,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1571506351,1571506351,7.15E-06,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1571506353,1571506353,2.29E-05,2,43,43,43,86,0,86,2,0,0
1ba29f32,c08a1bf5,1571506359,1571506359,2.00E-05,2,43,43,43,86,0,86,2,0,0
73fce3d2,c08a1bf5,1571506373,1571506373,2.10E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,1ba29f32,1571506955,1571506955,2.10E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,c08a1bf5,1571506954,1571506954,0.000498056,16,33,102,57,912,0,912,16,0,0
1ba29f32,c08a1bf5,1571507008,1571507008,2.50E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,73fce3d2,1571507039,1571507039,1.10E-05,2,36,36,36,72,0,72,2,0,0
c08a1bf5,f5df90f1,1571507082,1571507082,1.91E-05,2,36,36,36,72,0,72,2,0,0
73fce3d2,c08a1bf5,1571507082,1571507082,2.31E-05,2,43,43,43,86,0,86,2,0,0
c08a1bf5,3c132b44,1571507121,1571507121,1.79E-05,2,36,36,36,72,0,72,2,0,0
f5df90f1,c08a1bf5,1571507120,1571507120,2.10E-05,2,43,43,43,86,0,86,2,0,0
